kata,bobot
nunggu kirim,0.04776127572402014
daftar hubung,0.04783073765807973
ketik nomor,0.047899868397773854
serta lengkap,0.048010557632354775
line,0.048153632802918296
mudah banget,0.04815678304383389
wal,0.048177599479184076
periksa keluarga,0.04818157420040548
dlam,0.048366063017767635
war,0.048411273772755926
bawah,0.048423915556917024
gerak,0.048436997160183966
macet,0.04847326295130343
sulit org,0.04848000537173697
bintang baca,0.04848556151509555
adik,0.04849888985382479
kutu baru,0.048739243741490336
terimakasihh,0.04884165301425952
dr rumah,0.04885894534707952
aktif ubah,0.04890718226800703
aja aja,0.048907720932085993
emulator,0.04891713027091547
pengaruh,0.04910677346642852
online sistem,0.04914777331658291
indonesia maju,0.04918632669468545
out susah,0.04922812296824674
simple cepat,0.04930950668013166
daftar tugas,0.049398540200743454
kutu daftar,0.04941155793507953
sakit aja,0.049417464909320453
in daftar,0.0494212990186975
coba nomor,0.04944283447389775
daftar sms,0.04948512779161647
rsu,0.04950002776104674
peripikasi,0.04966734971754899
perintah bayar,0.04973296122274478
diribetkan,0.049857456616022804
sisa antre,0.04988333271050349
woyyy,0.04990408355279333
kontrol ambil,0.049925637742916855
jalan normal,0.04992589467418725
respon,0.04993855990755453
desember,0.050010186005795564
refresh,0.050075912670419845
online ponsel,0.0500857532468785
email sandi,0.05017273900463087
urus obat,0.050198887491266435
gimana min,0.050209592712281315
skl,0.05039057304138826
bantu muda,0.050397628797550914
gilir otp,0.05042307234003649
cucu,0.050456088339711
buka buka,0.05057026762842904
laden offline,0.05057283507047603
improve,0.05057757561212419
susah masuk,0.050603628605952675
eror nomor,0.05066873535623437
layan keluarga,0.05068641595003878
papar,0.05075327743759788
keren bantu,0.05078077838550109
bagus apl,0.050794976918939055
ulng,0.050884970052147455
giat,0.05089667950852511
pelosok,0.05089835329714999
serta kis,0.05090033309531672
ponsel pake,0.05090877968243311
rubah nomor,0.05094642051817717
layan administrasi,0.05094757197467604
kali gagal,0.050994115468305595
nomor antri,0.051039447533766394
cmn,0.05104707381495782
banyak atur,0.05107517582564013
bantu terima,0.05110459893636194
lansung,0.05110778632376526
gimana ni,0.05112197612459619
kirim tolong,0.05129388239913684
rujuk kontrol,0.051450730940010986
susah tolong,0.05159357348218999
anak cucu,0.051621609823563494
daftar tetep,0.05170464555427373
kualitas layan,0.05176857154921554
kelas mudah,0.0517888869262967
laden eror,0.05179668184488352
sulit susah,0.05181548363161994
smua daftar,0.05182937816821328
susah klo,0.051836754813157034
ganti email,0.05186966618168385
sms bayar,0.051946404710204785
serta mudah,0.05196307615318156
serta pbi,0.05198983801032225
bintang mudah,0.05204789064920402
solutif,0.05217650167826274
sandi kode,0.05217998454687993
paskes kantor,0.05221853686729683
online butuh,0.05229665693776234
akurat cepat,0.05231951621586288
rumah daftar,0.05232630109323981
isi nomor,0.05235887897813573
ehh daftar,0.052392444964765576
aja jam,0.05243166240084726
sms susah,0.05244639024080449
klinik pas,0.052537500144045735
alhamdulilah bantu,0.0525415153248968
baik nyusahin,0.05254718211259556
ulang eror,0.05255798458761589
pake opsi,0.052607128436693774
jaga jaga,0.0526239596742725
kasih min,0.05265883152924003
alih mandiri,0.05267780780676304
nomor bilang,0.05268771679637456
mudah tolong,0.05269080317137533
sibuk,0.05272399201621794
pasien kontrol,0.05274414259725242
santun,0.052851706209184085
susah bikin,0.0528563072672023
data guna,0.052893078682019354
tuh kode,0.05291377902190936
keluarga terimakasih,0.05291784938602688
moga jaga,0.05304198589117043
fasilitas pilih,0.05307714863635343
dapetin,0.05309735049301595
fasilitas sesuai,0.05310504000874146
efisien daftar,0.05318403141912322
card,0.053210365588213855
min tolong,0.053257489600637704
ramah ramah,0.05327340136959885
pasien periksa,0.05330928783406807
suruh bikin,0.05348116863827568
perihal,0.053486672443397096
sign,0.05349207627597952
moga sukses,0.053495937430012255
ramah bantu,0.05353692260102244
aneh gabisa,0.05355105422471957
bagus sulit,0.053566128151048414
an sistem,0.05372088725577129
jam malem,0.053849958841765244
aplikaai,0.053851239131551216
lancar mudah,0.05401306153227238
moga bantu,0.05403941988545527
tengok,0.05404443384289538
guna terimakasih,0.054091651749909264
susah dapet,0.054102681914792075
dipake obat,0.05412266814513899
guna fasilitas,0.05412326644907566
mundur,0.05412536814083328
pas suruh,0.05413491479868001
tukang,0.05422979809005862
susah kali,0.05423108093282945
paskes mudah,0.05423208870070373
nyerah,0.05427396309047932
keluh guna,0.05438107461455031
layan terima,0.054501637713644885
salah aneh,0.0545114694782009
otp payah,0.05458244287521871
transaksi proses,0.054701313142589726
alangkah,0.05475995651250226
moga tingkat,0.054830695493529535
obat obat,0.05484567188328243
pas pas,0.05488072195494708
sayah,0.05491213844221536
aki,0.054996479612602615
sudh,0.054999374625655795
blom muncul,0.05506444902995523
tutorial,0.05513425415022131
ribet baru,0.05519959921008394
sulit baru,0.055208976381440136
sms terima,0.05536706560149486
ssah,0.055382251497894865
bener aneh,0.05543282293971461
cepat efisien,0.05544507305414454
jadwal periksa,0.055503647358368435
bagus sistem,0.0555454736105406
pake layan,0.05556852192307836
alhamdulillah layan,0.0555885672712127
besuk,0.05563933706104324
aplikasi guna,0.05565257809238779
layan oke,0.05575448441234189
mudah trimakasih,0.0557885908496269
kontrol dokter,0.05581772568769294
captchanya muncul,0.05595551680416329
nikmat,0.05596532130971203
dangat,0.05600514933427426
alamat fasilitas,0.05601957793670024
trus pasang,0.05603428734432625
oke coba,0.05636458570152612
urus fasilitas,0.0564015740682766
sms sinyal,0.05647881926711778
tampil bagus,0.05649877845512023
sandi bilang,0.05652305132503625
poly,0.05663315180887211
masarakat,0.056692348704164404
antre puskesmas,0.0567895234512686
apkny,0.05685160867207963
sms gimana,0.05688831633564785
ponsel ny,0.05689229309525923
lalu,0.05694904526446713
keren cepat,0.05700710688024455
capek banget,0.057021737345618106
kerja mudah,0.05704864727445509
mudah bayar,0.05708588421138401
suruh susah,0.05708899354833078
trimah kasih,0.05710743697517188
trimah,0.05710743697517188
bagus fasilitas,0.057149671352456674
jokowi,0.057166572040344504
otp sulit,0.05718703131417722
obat fasilitas,0.05730686113559189
cepat kerja,0.05741510053991866
mobilejkn,0.05754755879325668
banget si,0.05757380871836463
pakai internet,0.057676790656770165
gga,0.05769810570076154
cangih,0.05772693265916828
cepat obat,0.0577834424029191
cepat efektif,0.05780407850485256
proses ambil,0.05780463358393399
bekal,0.057870543314948265
cepat responsif,0.05787570437414509
alhamdulillah puas,0.058052507708975166
captcha aja,0.058074465930253165
ini,0.05818159728915734
bantu praktis,0.05820422740004136
pake eror,0.058232007963168145
kondisi darurat,0.058242864038174746
kasih layan,0.058248753791121786
bagus sangan,0.058325355911507226
buka tolong,0.05833332769504087
indonesia sehat,0.05846726396073971
out lupa,0.05852090351341511
ponsel kirim,0.05858363111858595
susah gitu,0.05859035445888243
ribet rubah,0.058594299398774065
mudah lupa,0.058598575982369575
veriv,0.05861427423746677
otp verifikasi,0.05869837926351669
jasa,0.058789874537079366
akun pindah,0.05883007800748485
koit,0.058842364422761105
aplikasi ribet,0.05898024283113859
ampun jaring,0.05903732397882573
baik lagi,0.059184887112251075
ni aplikasi,0.059198367570572834
bagus tingkat,0.059238297006843375
buku,0.05942097284079168
bantu administrasi,0.05956750659302614
bantu tangan,0.059668913079770174
pesawat,0.05968439713325921
repot daftar,0.05974549598615461
layan tahan,0.059751007496041245
selatan,0.05977164206198318
best pokok,0.059902848946965216
appsnya,0.059917770280674854
ponsel susah,0.05996016062616003
kantor urus,0.060088741852806514
an,0.06009383351337893
kembang aplikasi,0.060175409896616114
apkikasi,0.06019268329481944
baca baca,0.06019274374716092
kdng,0.06036127240416826
dng,0.06048704299886598
hasil verifikasi,0.06053311633469317
dear,0.060542124520316765
estimasi,0.0605769124432875
servis,0.06060505825310753
sesuai ekspektasi,0.06068838011015876
eror offline,0.06090980438184573
mudah kadang,0.06095066144309795
sulit aplikasi,0.06122086831923784
serta layan,0.06130825448499594
buka ni,0.06133474592911799
proses,0.06135156938165041
kantor terimakasih,0.06139533925352978
hpnya,0.06148221833836251
oke cepat,0.06151554691834733
baru eror,0.06153527894961558
kertas,0.06158538638499851
gin perintah,0.061591327230361065
pulak,0.06178302734443513
kode booking,0.06187666101918455
susah masukin,0.06188203314465336
asli daftar,0.061946085059555886
aplikasi verifikasi,0.062033966561607846
bagimana,0.06209391027567704
bantu lancar,0.06209834777810096
moga konsisten,0.06212742406889241
aja captcha,0.06220455633172661
kantor terima,0.062256631055706155
atur ulang,0.06233140257292889
jadwal dokter,0.062349094563376735
sanggat bantu,0.06239336250273536
pesan kode,0.06244358451521653
warga,0.0624577034473635
tahan layan,0.06246791839052278
tingkat kerja,0.06251132462581416
sengaja ngasih,0.0625382150237304
mudah bantu,0.06257147829626333
loket,0.06268397291725734
sulit terima,0.06285740340121294
paham it,0.06287159920934896
bantu waktu,0.06290514281803591
kutu guna,0.06290749614397942
progam,0.06305064693629578
kasih mudah,0.06335410560780608
cepat respon,0.0633888318917347
antre layan,0.06339467573647593
bagus dn,0.06350201904479627
asing,0.06353478484800187
verifikasi susah,0.06359138132031805
kirim pulsa,0.06362235553056075
bantu susah,0.06400730876867881
mudah terima,0.06407570129927964
email ubah,0.06419625585656838
verifikasi bikin,0.06422548323142403
faham,0.06430029410186491
satpam ramah,0.06439778993795689
layan terimakasih,0.06446130029860578
nomor gimana,0.06451182489610492
klo obat,0.06453411625307927
indonesia terimakasih,0.06458769517949801
sms pake,0.06459241199572995
wes,0.06459910951066683
nik nama,0.06461871254249275
moga tahan,0.06472884212038002
sandi mudah,0.06472943358153839
ektp,0.06483526729175088
gimana yaa,0.06488965719695852
dikit log,0.06496498373802422
kis pbi,0.06508303748000378
ulang nomor,0.06510785211839358
daftar kartu,0.06511203326190139
nyimpen,0.06511427600790323
guna kartu,0.06514462756266151
responya,0.06516550548040811
ketemu dokter,0.06522570228106221
oke ubah,0.06526076684395646
baik moga,0.06528166238635483
mulu log,0.06534598491089035
tolong baru,0.06535179581558172
allah swt,0.06542932283213324
si suka,0.06546841059599062
pagi sampe,0.06547488387506668
moga allah,0.06548680097132209
daftar bantu,0.06551493048894416
gen,0.06559301902946989
akses mana,0.06561961490152482
kontrol tgl,0.06580861047652983
super cepat,0.06583143025677107
kdg,0.06587128715480975
penuh butuh,0.06590389493320958
sehat sakit,0.06597262610397402
aplikasi ganggu,0.06602902040416302
kirim susah,0.06609589942862563
ubah lokasi,0.06610967594322756
serta cepat,0.06619174971836489
biar kode,0.06619323682594117
bantu pindah,0.06624688832036753
guna baru,0.06626128317739402
nik daftar,0.06636347670201896
updatenya,0.06637083467065895
sesuai terimakasih,0.06643840789056912
kembang mudah,0.0664750467296994
verifikasi auto,0.0665324770792462
kasi bintang,0.06658193006069929
cek tagih,0.06666817388713224
proses data,0.06669621553860866
baik kutu,0.06681661469663384
plus,0.06686633182294398
bantu skli,0.0669325705896392
fasilitas lanjut,0.0670605438784251
negara indonesia,0.06716414410218174
mks,0.06732126728960502
mudah klo,0.06756261501529484
daerah,0.06756880401079249
dibpjs,0.06766779647022957
dokumen,0.06769213545031771
panjang surat,0.06779502123594248
ko kode,0.0678120188940338
buka suka,0.0679232069032907
proses online,0.06813105615564535
otp susah,0.06822835906795377
gimana log,0.06829423404840096
permisi,0.06843187083595396
tau aplikasi,0.06851358143715858
maju jaya,0.06852448426034152
proses mudah,0.06858622505353604
bget,0.06858789753587022
kalang masyarakat,0.06862638653057515
bisaa,0.06865842658798643
cek aktif,0.06869809162531902
pake mudah,0.0687023072794243
perlu masyarakat,0.06884378995027671
izin tangkap,0.06890771675629097
sandi coba,0.06908536751437855
nik aja,0.0690940741651415
mudah terimakasih,0.06937820044047181
ui,0.06939171632638477
layan mantap,0.06940887620754423
mudah mudah,0.06943434323235367
tagih muncul,0.06959617623250998
pandang,0.06973478782718978
urgent daftar,0.06986500558169151
ngubah data,0.06994112787944347
suami,0.06999999170728372
skarang,0.07006523444284041
baik min,0.0700691155833676
efesien,0.07007959580870299
pasti nomor,0.07014180659145598
masyarakat miskin,0.07019444315820014
notifikasi email,0.0702217734188013
dpt nomor,0.07030239891247879
sblm,0.0703568948693644
sistem digital,0.07037322747533466
photo,0.07041251393027174
tinggal buka,0.0704337917793373
minggu daftar,0.07051671519665878
aman percaya,0.07056634749043562
online cepat,0.07056649438141424
pribadi,0.07065065305576504
data kantor,0.07065996363298505
verifikasi akun,0.07075177168373231
alhamdulillah lancar,0.07078009266828612
shoot,0.07078825883086225
serobot,0.07083775797307248
jelas mudah,0.07087389973760717
informasi lengkap,0.0710216569186374
data simpan,0.07107034230655046
hari nunggu,0.07109391448964798
cepat suka,0.07118921898958443
sngt bantu,0.07123234285554646
alhamdulillah mudah,0.07127292643733923
anak aktif,0.07128590523358205
kenapaa,0.07128851522366227
si daftar,0.07130504108745793
bgtt,0.07157821834989841
tolong kasi,0.07167768631944768
sukaa,0.07171714829471286
dlm layan,0.07179905158472132
ringan beban,0.07187852621963813
apa mudah,0.0720678016379853
bagus beda,0.07211078496128785
sistem masalah,0.07211441978467435
cepat akses,0.07214452348845263
pelyanan,0.07222238565908526
pelayana,0.072222792840107
lebihh,0.07222297030829387
yak,0.07223712153124501
khair,0.07249355550175353
sayang akun,0.07252614709360794
gampang erti,0.07254614402365117
pulsa pulsa,0.07271179720743677
al,0.07271300054035401
simple praktis,0.07280524605149065
skali,0.0728063753968582
gagal nomor,0.0729838007057731
sandi terang,0.07302929982806136
mudah aja,0.07308040866313406
tangan cepat,0.07312621858857682
bagus lag,0.07342172529767496
aktif kartu,0.07350127551005524
trs tulis,0.07352631163089524
sangan bantu,0.07355823511331908
dekat,0.07357910044855417
aktif non,0.07368650596300994
bagus ubah,0.07395128352004594
susah terima,0.07407941495624253
abu,0.07413699815845379
bantu kartu,0.07414507429771552
lengkap mudah,0.07415187512066938
bjps,0.07415194376462504
baca daftar,0.07415724999884837
langgan,0.07423441030171099
instan,0.0743903100750892
captcha muncul,0.07450518772911661
fasilitas dekat,0.0745440206501174
otp wajib,0.07464289162412337
batu keluarga,0.07466345327602761
opsional,0.07470252987617686
tetep salah,0.07473421735223468
alhamdulillah pakai,0.07476557754838123
data fasilitas,0.07478919461712609
ketemu,0.07479168818037316
kendala apa,0.07494430322983134
kesini parah,0.0749636487244471
rawat rumah,0.07496812211935962
atu,0.07520500554934714
alhamdulillah bantu,0.07528474001044233
data tua,0.07534329210767007
trimkasih,0.07535739851361206
pake trus,0.07552192542552008
tugas puskesmas,0.07556635362116229
smoga layan,0.07557132011554991
ribet kantor,0.07568190707702292
moga manfaat,0.07581334720896865
san,0.07586612323280495
bpk,0.07586649719060767
kendala verifikasi,0.07588712737080097
sumpahh,0.07595071983762322
ganti ponsel,0.07602496416565768
awat ramah,0.07611584232724017
fasilitas alamat,0.07620007751247652
obat mudah,0.0762274744530881
bimbing,0.07625210065772967
sukses lancar,0.076284863037351
